word,element_number,duration,relative_duration,discourse,speaker,pitch,relative_pitch,intensity,relative_intensity
sally,1,0.37,-0.15175035405520196,suborq_207_8_4,suborq_207,162.68882352941176,-0.26855240465583124,61.3754054054054,0.40769928465915767
sally,1,0.36,-0.305678082340584,suborq_207_7_4,suborq_207,147.87,-0.4265641059905749,68.82944444444445,1.2582619964992254
sally,5,0.55,1.1106763524075696,suborq_207_8_1,suborq_207,103.65525,-1.0970888497652564,59.690363636363635,0.24207037827120045
sally,3,0.44000000000000017,0.28075322335324904,suborq_207_8_2,suborq_207,176.20735294117648,-0.03026646189842526,59.55477272727273,0.24867468898796186
sally,5,0.48999999999999977,0.49625703262012144,suborq_207_7_1,suborq_207,100.82477272727273,-1.221671459526153,56.01673469387755,-0.13962189429275412
sally,3,0.41999999999999993,0.013861787624176447,suborq_207_7_2,suborq_207,143.29675675675676,-0.5737222766076624,57.55023809523809,0.02538157352375805
sally,1,0.49,0.3346815881910684,suborq_207_7_3,suborq_207,203.10255319148936,0.40551446350007564,63.44244897959184,0.6938953935789139
sarah,3,0.33000000000000007,-0.18947069204129868,suborq_207_1_2,suborq_207,125.8421875,-0.8884730203608655,65.35575757575758,0.7798488035085372
sarah,1,0.44999999999999996,0.7789766484675165,suborq_207_1_3,suborq_207,203.2490909090909,0.23669723968084264,54.806,-0.11024832678064107
sarah,5,0.3500000000000001,0.004739144174395249,suborq_207_1_1,suborq_207,205.5005,0.3083024156315934,56.716857142857144,-0.005887880272302235
sarah,1,0.3999999999999999,0.365653741357707,suborq_207_2_3,suborq_207,186.39371428571428,0.09276796339444818,62.32325,0.6069746389324904
sarah,1,0.43999999999999995,0.869337901070455,suborq_207_2_4,suborq_207,158.2964864864865,-0.3037570980102423,65.44272727272727,0.9280981980908208
sarah,1,0.43999999999999995,0.5431757218753097,suborq_207_1_4,suborq_207,138.2211904761905,-0.7334285454878734,63.97863636363636,0.6751380265714596
sarah,3,0.51,1.4252535663002182,suborq_207_2_2,suborq_207,125.59785714285714,-0.7820682730677817,59.41843137254902,0.3822870463999642
marjorie,6,0.47999999999999954,-0.09649282764227926,suborq_207_8_2,suborq_207,193.58958333333334,0.3502862113287109,61.028958333333335,0.6515308528107598
