experiment,participant,item,condition,word,wordlabel,phonelength,duration,silence,durasil,begin,meanpit,maxpitch,maxPitTime,minpitch,minPitTime,firstpitch,secondpitch,thirdpitch,fourthpitch,meanIntensity,maxIntensity
suborq,1264,6,3,6,LILLIAN,6,0.330,0,0.330,4.2,169.877,222.90,0.330,84.40,0.178,205.235,192.918,101.603,179.752,64.163,69.424
suborq,1264,6,3,7,HAVE,3,0.130,0,0.130,4.53,190.467,249.42,0.018,106.18,0.073,238.212,137.047,151.659,206.574,62.484,64.865
suborq,1264,6,3,8,THAT,3,0.170,0,0.170,6.55,230.295,315.90,0.170,217.94,0.123,--undefined--,235.103,221.085,314.789,66.626,73.843
suborq,1264,6,3,9,MARION,6,0.440,0,0.440,6.72,199.681,315.90,0.003,93.08,0.158,206.798,156.480,216.605,219.490,66.420,69.962
suborq,1264,6,3,10,OR,1,0.090,0,0.090,7.16,214.635,217.17,0.018,208.14,0.090,216.439,215.841,214.877,211.386,69.409,71.766
suborq,1264,6,3,11,BENJAMIN,8,0.490,0.110,0.600,7.25,219.713,339.83,0.457,192.77,0.438,213.391,210.729,212.192,241.678,62.105,73.221
suborq,1264,6,3,12,AND,3,0.280,0,0.280,7.85,182.190,237.77,0.280,91.60,0.118,105.925,123.842,209.779,226.537,68.636,74.581
suborq,1264,6,3,13,LILLIAN,6,0.400,0,0.400,8.13,254.820,272.24,0.348,237.77,0,242.020,246.147,261.360,269.752,66.715,69.609
suborq,1264,6,3,14,GO,2,0.290,0.020,0.310,8.84,292.560,306.05,0.246,272.81,0.003,284.821,285.926,293.642,302.540,58.987,67.654
suborq,1264,6,4,1,THAT,3,0.190,0,0.190,1.54,117.611,121.64,0.071,115.08,0.121,--undefined--,119.406,115.936,--undefined--,56.749,68.468
suborq,1264,6,4,2,JEREMY,6,0.270,0,0.270,1.73,218.917,244.17,0.041,215.21,0.106,229.889,216.202,217.116,218.319,63.283,69.237
suborq,1264,6,4,7,HAS,3,0.310,0,0.310,2,221.440,234.57,0.091,215.00,0.191,223.920,221.835,216.009,--undefined--,61.475,64.779
suborq,1264,6,4,8,THAT,3,0.160,0,0.160,4.66,154.700,295.51,0.160,83.08,0.091,--undefined--,233.346,83.644,295.509,62.847,72.470
suborq,1264,6,4,9,MARION,6,0.450,0,0.450,4.82,226.648,300.88,0.011,99.43,0.076,224.608,225.989,229.139,226.856,65.865,71.044
suborq,1264,6,4,10,OR,1,0.080,0,0.080,5.27,222.306,224.84,0.022,217.67,0.080,223.566,224.327,222.000,219.330,64.299,66.169
suborq,1264,6,4,11,BENJAMIN,8,0.520,0.090,0.610,5.35,207.893,241.14,0.211,116.28,0.112,143.194,223.127,223.021,207.214,60.546,72.027
suborq,1264,6,4,12,AND,3,0.140,0,0.140,5.96,214.569,220.65,0.061,210.51,0.140,--undefined--,220.199,214.425,212.465,57.891,67.469
suborq,1264,6,4,13,LILLIAN,6,0.450,0,0.450,6.1,238.662,290.14,0.440,202.52,0.037,208.840,216.691,251.747,277.370,62.976,66.733
suborq,1264,6,4,14,GO,2,0.260,0.120,0.380,6.86,291.373,301.34,0.241,282.07,0.106,285.750,284.904,290.564,298.511,60.573,69.260
suborq,1264,7,1,1,THAT,3,0.120,0,0.120,1.46,278.589,337.96,0.031,232.88,0.120,337.961,315.035,269.959,242.045,67.656,76.093
suborq,1264,7,1,2,MARJORIE,6,0.480,0,0.480,1.58,232.496,244.11,0.353,220.11,0.265,234.786,228.245,231.613,235.046,65.802,73.664
suborq,1264,7,1,3,AND,3,0.110,0,0.110,2.06,218.009,226.14,0,213.80,0.097,223.606,219.102,215.229,214.099,61.709,66.143
suborq,1264,7,1,4,LOGAN,5,0.380,0,0.380,2.17,216.424,235.98,0.199,202.62,0.362,215.784,222.476,221.637,206.897,62.212,69.867
suborq,1264,7,1,5,OR,1,0.080,0,0.080,2.55,132.343,220.28,0.075,92.23,0.056,134.648,109.165,106.823,178.737,61.415,63.294
suborq,1264,7,1,6,SALLY,4,0.430,0,0.430,2.63,219.133,240.18,0.161,192.42,0.011,196.320,233.780,228.714,204.766,68.392,75.034
suborq,1264,7,1,7,WERE,2,0.120,0,0.120,3.06,199.688,208.78,0.120,195.00,0.056,195.741,195.686,200.496,206.828,59.901,62.485
suborq,1264,7,1,8,THAT,3,0.150,0,0.150,5.93,224.275,319.32,0.150,215.26,0.121,--undefined--,222.082,217.261,241.738,63.901,71.658
suborq,1264,7,1,9,MARJORIE,6,0.530,0,0.530,6.08,213.496,319.32,0.0006,96.32,0.066,181.989,235.421,229.324,213.221,65.504,73.630
suborq,1264,7,1,10,AND,3,0.140,0,0.140,6.61,211.131,218.62,0.140,205.69,0.049,209.932,206.961,211.791,215.840,60.004,63.348
suborq,1264,7,1,11,LOGAN,5,0.280,0,0.280,6.75,234.346,326.39,0.274,208.70,0.131,219.939,213.912,231.234,275.276,62.438,70.285
suborq,1264,7,1,12,OR,1,0.100,0,0.100,7.03,226.107,324.55,0,210.22,0.061,324.476,--undefined--,212.642,214.569,62.443,65.627
suborq,1264,7,1,13,MOLLY,4,0.340,0,0.340,7.13,222.444,238.31,0.239,203.60,0.340,214.680,222.799,233.363,218.932,66.617,71.925
suborq,1264,7,1,14,NOMINATED,9,0.580,0.140,0.720,7.59,250.887,321.70,0.542,200.19,0.049,202.772,223.968,269.288,313.770,63.548,68.220
suborq,1264,7,2,1,THAT,3,0.120,0,0.120,1.27,295.381,326.82,0.026,265.29,0,295.059,303.917,301.188,281.068,67.444,73.605
suborq,1264,7,2,2,MARJORIE,6,0.680,0.030,0.710,1.39,198.465,260.03,0.284,103.04,0.525,216.230,251.454,199.927,105.197,65.579,73.299
suborq,1264,7,2,3,AND,3,0.270,0,0.270,2.1,246.896,258.82,0.225,235.93,0.092,241.068,237.291,248.109,257.685,66.068,72.403
suborq,1264,7,2,4,SALLY,4,0.340,0,0.340,2.37,206.591,252.28,0.074,198.02,0.213,243.098,208.827,200.366,203.875,66.075,70.532
suborq,1264,7,2,5,OR,1,0.060,0,0.060,2.71,200.789,201.83,0,197.27,0.060,201.712,201.579,200.859,199.007,64.760,66.368
suborq,1264,7,2,6,MOLLY,4,0.320,0,0.320,2.77,199.599,203.93,0.320,194.71,0.221,200.055,198.594,197.278,202.470,62.352,67.535
suborq,1264,7,2,7,WERE,2,0.130,0,0.130,3.09,213.246,218.86,0.093,203.93,0,206.046,211.991,217.699,217.249,62.279,65.639
suborq,1264,7,2,8,THAT,3,0.160,0,0.160,5.87,108.367,109.65,0.072,76.27,0.160,--undefined--,109.406,108.307,76.267,65.714,73.816
suborq,1264,7,2,9,MARJORIE,6,0.690,0.350,1.040,6.03,202.786,245.25,0.272,76.27,0.004,178.823,237.202,209.597,186.390,65.410,73.830
suborq,1264,7,2,10,AND,3,0.270,0,0.270,7.07,216.441,238.27,0.155,78.22,0.024,108.018,235.949,236.812,225.295,65.624,70.182
suborq,1264,7,2,11,LOGAN,5,0.280,0,0.280,7.34,180.931,261.19,0.184,103.07,0.096,151.899,149.822,235.116,210.109,62.255,70.605
suborq,1264,7,2,12,OR,1,0.070,0,0.070,7.62,208.376,209.32,0.054,206.39,0,206.839,208.458,209.057,209.151,63.338,65.338
suborq,1264,7,2,13,MOLLY,4,0.290,0,0.290,7.69,206.382,210.10,0.040,202.84,0.209,209.356,205.910,203.708,206.553,64.007,69.606
suborq,1264,7,2,14,NOMINATED,9,0.630,0.130,0.760,8.08,220.585,324.77,0.494,101.17,0.339,205.536,217.039,189.951,294.106,60.803,68.971
suborq,1264,7,3,1,THAT,3,0.190,0,0.190,1.11,273.773,320.41,0.035,232.53,0.133,294.291,279.897,244.379,--undefined--,64.202,72.084
suborq,1264,7,3,2,SALLY,4,0.540,0,0.540,1.3,220.258,260.92,0.274,123.47,0.178,--undefined--,203.090,247.200,208.824,69.496,77.228
suborq,1264,7,3,3,AND,3,0.100,0,0.100,1.84,210.231,214.92,0.100,207.70,0.043,208.629,208.574,210.285,213.437,62.405,66.225
suborq,1264,7,3,4,LOGAN,5,0.400,0,0.400,1.94,217.579,238.65,0.231,196.07,0.388,220.087,224.894,228.158,201.408,64.832,74.658
suborq,1264,7,3,5,OR,2,0.100,0,0.100,2.34,197.561,198.33,0.028,196.61,0,197.460,198.145,197.167,197.471,63.159,64.241
suborq,1264,7,3,6,MOLLY,4,0.420,0,0.420,2.44,186.202,223.93,0.218,96.73,0.375,201.846,219.273,214.510,109.181,66.486,72.714
suborq,1264,7,3,7,WERE,2,0.140,0,0.140,2.86,198.275,223.71,0.110,97.82,0,146.458,204.431,219.197,223.014,61.524,65.719
suborq,1264,7,3,8,THAT,3,0.150,0,0.150,5.95,108.359,110.25,0.073,107.03,0.106,--undefined--,110.213,107.939,108.544,64.001,75.188
suborq,1264,7,3,9,MARJORIE,6,0.650,0,0.650,6.1,210.865,300.99,0.013,82.15,0.053,190.741,218.548,222.125,213.866,65.404,73.662
suborq,1264,7,3,10,AND,3,0.190,0,0.190,6.75,213.287,218.34,0.115,207.82,0.190,--undefined--,--undefined--,215.964,210.783,54.158,66.981
suborq,1264,7,3,11,LOGAN,5,0.390,0,0.390,6.94,204.808,236.93,0.283,197.28,0.213,204.481,202.299,211.756,204.973,60.854,68.145
suborq,1264,7,3,12,OR,2,0.100,0,0.100,7.33,170.772,210.14,0.063,108.89,0.023,157.437,110.781,209.720,207.679,63.662,65.413
suborq,1264,7,3,13,MOLLY,4,0.350,0,0.350,7.43,203.826,208.78,0.071,197.35,0.201,206.530,203.867,199.834,205.075,64.773,70.324
suborq,1264,7,3,14,NOMINATED,9,0.670,0.060,0.730,7.9,163.705,232.38,0.238,100.57,0.258,207.010,162.054,129.054,148.180,58.696,69.520
suborq,1264,7,4,1,THAT,3,0.150,0,0.150,1.49,282.668,318.03,0.028,247.81,0.111,299.119,291.570,260.673,247.814,63.053,72.020
suborq,1264,7,4,2,SALLY,4,0.330,0,0.330,1.64,241.294,255.04,0.222,213.40,0.330,--undefined--,244.682,250.547,229.212,67.716,74.826
suborq,1264,7,4,7,WAS,3,0.170,0,0.170,1.97,212.896,220.07,0.121,208.90,0.049,210.387,211.398,217.039,--undefined--,63.053,66.113
suborq,1264,7,4,8,THAT,3,0.160,0,0.160,4.81,223.661,233.90,0.051,216.44,0.101,--undefined--,228.144,217.843,--undefined--,65.405,74.719
suborq,1264,7,4,9,MARJORIE,6,0.520,0,0.520,4.97,220.074,283.62,0.011,96.03,0.057,192.047,224.544,234.353,233.527,65.421,74.710
suborq,1264,7,4,10,AND,3,0.140,0,0.140,5.49,223.333,226.60,0.140,220.09,0.053,224.675,220.843,222.404,225.410,60.556,65.603
suborq,1264,7,4,11,LOGAN,5,0.330,0,0.330,5.63,188.583,244.19,0.143,90.79,0.236,233.463,239.673,159.087,107.807,63.727,70.529
suborq,1264,7,4,12,OR,2,0.160,0,0.160,5.96,191.938,233.39,0.096,100.62,0.077,203.663,119.721,202.600,219.684,63.775,67.579
suborq,1264,7,4,13,MOLLY,4,0.470,0,0.470,6.12,213.152,258.67,0.188,85.11,0.366,228.873,253.077,185.294,182.992,67.683,74.708
suborq,1264,7,4,14,NOMINATED,9,0.620,0.030,0.650,6.75,262.903,337.01,0.558,206.67,0.133,213.823,232.742,289.462,330.329,62.477,69.021
suborq,1264,8,1,1,THAT,3,0.130,0,0.130,1.05,238.020,319.31,0.130,218.76,0,245.209,237.859,228.193,245.295,67.690,74.510
suborq,1264,8,1,2,MARJORIE,6,0.490,0,0.490,1.18,235.478,333.67,0.040,215.33,0.165,260.217,221.416,232.799,226.605,65.254,73.619
suborq,1264,8,1,3,AND,3,0.170,0,0.170,1.67,213.137,218.82,0,209.85,0.092,216.239,211.162,210.470,214.678,61.892,66.000
suborq,1264,8,1,4,LOGAN,5,0.440,0.080,0.520,1.84,207.870,236.29,0.150,96.92,0.262,224.432,225.429,140.038,200.152,63.226,72.698
suborq,1264,8,1,5,OR,1,0.070,0,0.070,2.36,218.090,220.59,0.042,210.65,0.070,--undefined--,--undefined--,220.132,216.325,60.707,65.390
suborq,1264,8,1,6,SALLY,4,0.470,0,0.470,2.43,226.199,249.44,0.260,197.43,0.428,208.017,247.370,241.929,202.774,69.231,76.397
suborq,1264,8,1,7,WERE,2,0.110,0,0.110,2.9,201.396,210.76,0.110,193.08,0.038,196.370,195.119,204.251,209.844,60.166,63.841
suborq,1264,8,1,8,THAT,3,0.140,0,0.140,5.9,167.166,230.39,0.052,78.61,0.127,--undefined--,225.154,215.576,79.257,66.157,74.748
suborq,1264,8,1,9,MARJORIE,6,0.470,0,0.470,6.04,220.807,303.92,0.041,104.53,0.072,225.441,212.605,221.869,224.754,65.562,73.776
suborq,1264,8,1,10,AND,3,0.180,0,0.180,6.51,211.384,216.46,0,207.47,0.116,215.075,211.803,207.870,210.785,62.226,67.183
suborq,1264,8,1,11,LOGAN,5,0.370,0,0.370,6.69,202.216,226.79,0.148,88.88,0.287,218.514,221.704,209.211,111.995,62.530,71.464
suborq,1264,8,1,12,OR,1,0.090,0,0.090,7.06,210.697,211.26,0.055,209.96,0.090,--undefined--,210.708,211.071,210.318,64.285,66.544
suborq,1264,8,1,13,MOLLY,4,0.370,0,0.370,7.15,198.943,249.81,0.370,86.76,0.147,207.070,148.614,199.855,240.232,66.142,71.941
suborq,1264,8,1,14,NOMINATED,9,0.630,0.050,0.680,7.64,266.799,283.92,0.590,256.55,0.035,261.014,264.541,267.690,275.152,62.818,70.537
suborq,1264,8,2,1,THAT,3,0.120,0,0.120,1.25,323.254,346.88,0.043,293.97,0.110,--undefined--,342.803,327.130,305.073,68.763,73.972
suborq,1264,8,2,2,MARJORIE,6,0.500,0,0.500,1.37,243.641,326.38,0.005,219.66,0.273,259.137,231.393,242.379,241.151,66.422,75.416
suborq,1264,8,2,3,AND,3,0.100,0,0.100,1.87,221.437,230.57,0,213.62,0.083,227.412,222.477,218.370,213.872,57.681,63.340
suborq,1264,8,2,4,SALLY,4,0.610,0.020,0.630,1.97,228.474,315.44,0.593,198.77,0.433,260.686,229.441,205.824,226.668,64.310,76.738
suborq,1264,8,2,5,OR,2,0.100,0,0.100,2.6,231.592,236.47,0.043,228.53,0.092,--undefined--,235.819,232.222,228.942,64.758,73.747
suborq,1264,8,2,6,MOLLY,4,0.420,0,0.420,2.7,207.990,253.58,0.182,77.76,0.403,229.528,249.438,227.855,116.419,68.675,75.709
suborq,1264,8,2,7,WERE,2,0.120,0,0.120,3.12,212.130,220.64,0.108,203.98,0.016,206.935,206.968,214.507,220.111,60.146,65.078
suborq,1264,8,2,8,THAT,3,0.150,0,0.150,5.99,229.838,341.54,0.150,220.32,0.113,--undefined--,233.089,224.835,251.840,65.246,76.248
suborq,1264,8,2,9,MARJORIE,6,0.480,0,0.480,6.14,229.997,341.54,0.003,205.34,0.278,248.969,222.314,222.808,222.902,66.618,75.255
suborq,1264,8,2,10,AND,3,0.130,0,0.130,6.62,212.902,217.80,0.130,210.29,0.072,215.478,211.820,210.597,213.713,61.057,65.867
suborq,1264,8,2,11,LOGAN,5,0.440,0.180,0.620,6.75,220.197,247.73,0.150,200.19,0.333,234.289,242.140,205.393,201.521,62.547,70.340
suborq,1264,8,2,12,OR,2,0.150,0,0.150,7.37,221.133,226.98,0.064,214.24,0.150,--undefined--,226.455,222.359,216.083,61.461,70.389
suborq,1264,8,2,13,MOLLY,4,0.400,0,0.400,7.52,239.439,288.49,0.370,210.73,0.057,212.541,212.365,248.225,284.623,67.013,73.477
suborq,1264,8,2,14,NOMINATED,9,0.600,0.070,0.670,8.03,293.027,324.45,0.453,278.95,0.036,289.338,289.249,295.704,301.796,63.647,72.183
suborq,1264,8,3,1,THAT,3,0.190,0,0.190,1.43,302.313,342.33,0.029,264.33,0.121,322.384,302.762,271.220,--undefined--,59.197,72.008
suborq,1264,8,3,2,SALLY,4,0.390,0,0.390,1.62,247.883,271.49,0.081,235.09,0.167,265.350,240.465,246.122,253.271,70.118,76.199
suborq,1264,8,3,3,AND,3,0.170,0,0.170,2.01,230.072,242.92,0,223.69,0.140,238.888,230.246,226.181,224.971,61.024,67.932
suborq,1264,8,3,4,LOGAN,5,0.460,0,0.460,2.18,225.690,313.68,0.441,199.04,0.318,233.989,235.904,204.516,232.740,62.016,70.831
suborq,1264,8,3,5,OR,2,0.110,0,0.110,2.64,224.477,225.38,0.110,223.84,0.056,--undefined--,224.103,224.317,224.890,59.616,66.400
suborq,1264,8,3,6,MOLLY,4,0.350,0,0.350,2.75,227.185,248.52,0.224,198.00,0.350,224.337,229.377,244.281,210.745,66.230,71.470
suborq,1264,8,3,7,WERE,2,0.140,0,0.140,3.1,200.253,207.28,0.105,191.69,0.033,195.208,195.319,203.865,206.619,61.962,66.442
suborq,1264,8,3,8,THAT,3,0.130,0,0.130,5.88,215.459,227.97,0.051,206.90,0.111,--undefined--,225.239,214.283,207.811,66.197,73.643
suborq,1264,8,3,9,MARJORIE,6,0.520,0,0.520,6.01,227.457,310.72,0.036,208.32,0.520,245.270,224.944,224.648,214.540,65.540,74.892
suborq,1264,8,3,10,AND,3,0.100,0,0.100,6.53,205.040,208.32,0,203.53,0.064,206.948,205.353,203.840,204.018,59.986,62.809
suborq,1264,8,3,11,LOGAN,5,0.430,0.220,0.650,6.63,202.496,209.99,0.411,184.35,0.191,202.743,198.118,203.568,205.601,60.114,66.861
suborq,1264,8,3,12,OR,1,0.090,0,0.090,7.28,217.940,224.07,0.031,214.24,0.090,--undefined--,222.123,217.539,214.874,60.694,66.941
suborq,1264,8,3,13,MOLLY,4,0.360,0,0.360,7.37,222.369,255.41,0.360,209.60,0.119,214.279,210.751,218.137,246.308,65.913,70.841
suborq,1264,8,3,14,NOMINATED,9,0.610,0.070,0.680,7.84,279.604,307.43,0.552,260.95,0.037,266.409,275.215,283.172,299.238,63.508,71.472
suborq,1264,8,4,1,THAT,3,0.190,0,0.190,1.45,301.599,328.75,0.034,272.49,0.124,325.555,308.924,278.678,--undefined--,61.580,71.437
suborq,1264,8,4,2,SALLY,4,0.300,0,0.300,1.64,243.937,266.82,0.054,238.46,0.300,259.155,244.358,241.627,240.603,69.851,75.464
suborq,1264,8,4,7,WAS,3,0.120,0,0.120,1.94,238.392,243.93,0.063,229.74,0.105,237.398,241.100,241.424,233.645,63.539,65.379
suborq,1264,8,4,8,THAT,3,0.180,0,0.180,4.78,190.171,241.46,0.034,95.99,0.109,236.963,221.597,135.369,--undefined--,65.577,74.747
suborq,1264,8,4,9,MARJORIE,6,0.530,0,0.530,4.96,207.370,268.55,0.374,99.75,0.109,127.618,232.048,247.678,234.821,65.417,71.455
suborq,1264,8,4,10,AND,3,0.150,0,0.150,5.49,216.893,224.13,0,214.24,0.132,221.830,215.812,214.978,214.951,61.020,66.045
suborq,1264,8,4,11,LOGAN,5,0.320,0,0.320,5.64,209.216,258.01,0.141,103.47,0.274,226.664,251.911,226.817,131.471,64.696,70.130
suborq,1264,8,4,12,OR,2,0.140,0,0.140,5.96,193.955,215.26,0.089,116.66,0,118.600,214.158,214.785,214.142,63.587,67.317
suborq,1264,8,4,13,MOLLY,4,0.410,0,0.410,6.1,221.337,268.97,0.206,108.52,0.410,220.604,249.373,237.350,116.868,67.805,75.058
suborq,1264,8,4,14,NOMINATED,9,0.580,0.180,0.760,6.62,162.520,294.52,0.424,76.13,0.283,210.226,119.809,150.298,--undefined--,55.601,66.385
suborq,1265,1,1,1,SAID,3,0.330,0,0.330,1.24,190.656,249.61,0,173.84,0.330,241.065,195.792,185.740,176.488,59.358,65.729
suborq,1265,1,1,2,MARION,6,0.540,0,0.540,1.57,183.219,217.36,0.453,161.18,0.075,164.162,168.856,196.137,212.454,59.672,63.368
suborq,1265,1,1,3,OR,1,0.130,0,0.130,2.11,143.549,190.45,0.090,82.42,0.055,--undefined--,85.037,139.341,175.354,57.828,61.138
suborq,1265,1,1,4,MARVIN,6,0.430,0,0.430,2.24,160.234,176.23,0.015,153.66,0.263,170.065,157.797,157.659,155.399,56.834,63.843
suborq,1265,1,1,5,AND,3,0.140,0,0.140,2.67,79.106,80.15,0.106,77.05,0.055,--undefined--,77.458,79.435,79.998,55.719,60.424
suborq,1265,1,1,6,SARAH,4,0.230,0,0.230,2.81,162.601,169.08,0.155,160.66,0.202,--undefined--,--undefined--,164.472,161.533,61.726,65.718
suborq,1265,1,1,7,ARRIVED,4,0.720,0.330,1.050,3.04,133.359,176.37,0.615,66.91,0.150,138.542,139.197,107.935,175.459,56.163,65.759
suborq,1265,1,1,8,THAT,3,0.130,0,0.130,4.71,84.018,93.67,0.125,80.22,0.028,81.991,81.108,--undefined--,92.415,56.134,59.648
suborq,1265,1,1,9,MARION,6,0.610,0.030,0.640,4.84,157.899,229.05,0.575,79.11,0.114,81.283,166.145,187.127,205.469,58.779,65.417
suborq,1265,1,1,10,OR,2,0.170,0,0.170,5.48,147.155,187.09,0.170,82.69,0.032,83.114,117.081,175.689,183.093,57.998,64.129
suborq,1265,1,1,11,MARVIN,6,0.520,0,0.520,5.65,141.049,191.29,0.021,66.44,0.390,182.632,157.124,147.294,77.147,57.368,63.968
suborq,1265,1,1,12,AND,3,0.130,0,0.130,6.17,80.743,92.44,0.026,76.42,0.058,85.337,81.959,77.705,77.971,53.464,55.319
suborq,1265,1,1,13,NOLAN,5,0.360,0,0.360,6.3,140.368,158.75,0.050,65.78,0.030,117.206,145.952,147.800,150.515,54.618,58.157
suborq,1265,1,1,14,ARRIVED,4,0.460,0.110,0.570,6.66,162.158,345.86,0.275,79.54,0.165,149.812,81.258,345.040,--undefined--,52.071,58.686
suborq,1265,1,2,1,SAID,3,0.400,0,0.400,1.52,180.380,243.69,0,163.48,0.347,240.442,183.973,174.979,169.235,60.135,66.062
suborq,1265,1,2,2,MARION,6,0.650,0.020,0.670,1.92,196.885,231.97,0.632,166.69,0.036,172.250,179.745,209.350,228.657,60.829,64.921
suborq,1265,1,2,3,OR,2,0.210,0,0.210,2.59,181.033,198.89,0.052,175.46,0.123,198.886,184.421,176.489,180.453,55.696,61.293
suborq,1265,1,2,4,SARAH,4,0.590,0,0.590,2.8,161.166,185.45,0.202,150.87,0.472,181.304,170.194,154.940,152.193,58.656,65.719
suborq,1265,1,2,5,AND,3,0.150,0,0.150,3.39,165.858,170.02,0.132,158.35,0.032,159.012,165.709,164.863,168.847,60.345,64.232
suborq,1265,1,2,6,NOLAN,5,0.370,0,0.370,3.54,164.045,168.25,0.085,159.11,0.328,165.475,165.579,164.003,161.124,57.620,61.248
suborq,1265,1,2,7,ARRIVED,4,0.410,0.140,0.550,3.91,143.332,160.13,0,82.48,0.352,152.629,145.074,143.374,86.614,54.486,60.422
suborq,1265,1,2,8,THAT,3,0.130,0,0.130,5.06,149.295,159.49,0.008,131.18,0.122,158.462,155.740,147.625,134.137,55.815,59.340
suborq,1265,1,2,9,MARION,6,0.630,0.020,0.650,5.19,173.032,203.05,0.022,75.36,0.052,147.308,163.944,184.721,194.808,58.134,65.018
suborq,1265,1,2,10,OR,2,0.130,0,0.130,5.84,170.072,173.75,0.081,164.24,0.130,--undefined--,172.049,172.523,167.158,55.878,60.752
suborq,1265,1,2,11,MARVIN,6,0.440,0,0.440,5.97,184.420,211.91,0.354,155.76,0.126,163.022,165.757,198.414,210.488,59.880,68.476
suborq,1265,1,2,12,AND,3,0.130,0,0.130,6.41,208.184,211.45,0.033,202.48,0.130,210.337,210.388,207.558,204.453,60.697,61.603
suborq,1265,1,2,13,NOLAN,5,0.330,0,0.330,6.54,200.699,207.09,0.257,196.21,0.087,199.015,197.100,201.617,205.064,58.382,60.072
suborq,1265,1,2,14,ARRIVED,4,0.510,0.040,0.550,6.87,208.218,233.05,0.402,195.23,0.200,200.215,197.619,222.191,231.932,56.097,63.316
suborq,1265,1,3,1,SAID,3,0.480,0.250,0.730,1.24,99.800,209.04,0,75.55,0.323,203.880,84.409,78.194,83.531,53.518,61.463
suborq,1265,1,3,2,SARAH,4,0.550,0.050,0.600,1.97,112.621,194.26,0.237,89.93,0.265,--undefined--,151.043,94.603,105.680,61.422,65.767
suborq,1265,1,3,3,OR,1,0.110,0,0.110,2.57,181.122,188.17,0.022,175.01,0.102,188.083,185.075,179.561,176.085,57.007,60.489
suborq,1265,1,3,4,MARVIN,6,0.460,0,0.460,2.68,163.582,176.48,0.003,150.54,0.422,170.723,165.190,160.933,155.031,55.218,61.227
suborq,1265,1,3,5,AND,3,0.160,0,0.160,3.14,159.512,160.21,0.100,158.98,0.152,--undefined--,159.422,159.593,159.437,56.350,61.940
suborq,1265,1,3,6,NOLAN,5,0.380,0,0.380,3.3,160.373,165.77,0.230,147.45,0.365,161.393,160.681,164.326,155.094,54.897,58.756
suborq,1265,1,3,7,ARRIVED,4,0.520,0.090,0.610,3.68,142.443,154.45,0.029,75.43,0.242,149.896,134.165,--undefined--,--undefined--,51.978,62.570
suborq,1265,1,3,8,THAT,3,0.200,0,0.200,5.15,143.675,160.67,0.200,85.41,0.112,146.721,151.756,85.410,160.667,53.186,58.897
suborq,1265,1,3,9,MARION,6,0.560,0.050,0.610,5.35,171.552,188.27,0.492,155.43,0.095,157.959,168.382,179.557,182.030,57.843,63.028
suborq,1265,1,3,10,OR,2,0.140,0,0.140,5.96,161.681,166.34,0.140,157.64,0.070,165.892,160.979,158.899,164.207,53.490,58.216
suborq,1265,1,3,11,MARVIN,6,0.470,0.060,0.530,6.1,152.768,172.00,0.022,143.77,0.432,163.922,147.528,148.434,148.521,54.111,59.163
suborq,1265,1,3,12,AND,3,0.170,0,0.170,6.63,160.141,178.86,0.170,143.64,0.042,143.640,147.935,159.549,175.053,57.323,60.437
suborq,1265,1,3,13,NOLAN,5,0.340,0,0.340,6.8,193.529,201.63,0.243,178.86,0,183.525,192.274,198.561,199.759,55.154,57.032
suborq,1265,1,3,14,ARRIVED,4,0.440,0.130,0.570,7.14,194.345,240.28,0.386,85.58,0.187,200.316,159.959,189.623,236.216,55.019,59.681
suborq,1265,1,4,1,SAID,3,0.350,0,0.350,1.85,185.097,222.23,0,177.86,0.294,219.893,184.190,180.267,178.639,60.282,68.162
suborq,1265,1,4,2,SARAH,4,0.290,0,0.290,2.2,180.573,185.55,0.204,178.43,0.290,--undefined--,--undefined--,183.893,179.730,63.815,71.484
suborq,1265,1,4,7,ARRIVED,4,0.600,0.190,0.790,2.49,124.229,178.43,0,77.13,0.284,164.103,81.058,--undefined--,--undefined--,57.480,69.462
suborq,1265,1,4,8,THAT,3,0.130,0,0.130,4.06,162.012,166.27,0.064,156.43,0.104,163.585,166.249,162.062,157.121,55.210,62.732
suborq,1265,1,4,9,MARION,6,0.640,0.120,0.760,4.19,196.008,237.08,0.624,169.06,0.142,178.951,178.229,202.979,221.439,62.114,67.898
suborq,1265,1,4,10,OR,2,0.230,0,0.230,4.95,193.950,210.48,0.230,177.36,0.044,177.769,182.298,197.207,207.524,62.046,67.401
suborq,1265,1,4,11,MARVIN,6,0.510,0.090,0.600,5.18,171.330,212.13,0.016,152.57,0.444,197.050,160.694,158.870,156.953,58.963,66.242
suborq,1265,1,4,12,AND,3,0.200,0,0.200,5.78,175.851,186.26,0.178,162.82,0.054,162.819,166.416,176.135,185.237,64.726,71.763
suborq,1265,1,4,13,NOLAN,5,0.360,0,0.360,5.98,200.077,214.24,0.327,184.55,0.009,188.312,197.897,203.420,210.677,61.814,63.837
suborq,1265,1,4,14,ARRIVED,4,0.510,0.140,0.650,6.34,222.470,247.15,0.408,210.86,0.138,212.380,214.256,233.974,246.155,59.623,67.218
suborq,1265,2,1,1,SAID,3,0.370,0,0.370,1.16,145.718,215.84,0,80.07,0.249,209.624,180.295,105.066,160.216,55.996,62.084
suborq,1265,2,1,2,MARION,6,0.540,0,0.540,1.53,150.243,197.19,0.474,72.09,0.139,160.081,84.744,166.816,192.652,58.568,63.934
