experiment,participant,item,condition,word,wordlabel,phonelength,duration,silence,durasil,begin,meanpit,maxpitch,maxPitTime,minpitch,minPitTime,firstpitch,secondpitch,thirdpitch,fourthpitch,meanIntensity,maxIntensity
suborn,1067,4,2,5,OR,2,0.130,0,0.130,1.7,206.243,207.78,0.130,204.67,0.079,--undefined--,206.758,205.565,206.764,62.203,68.814
suborn,1067,4,2,6,MORGAN,6,0.350,0,0.350,1.83,182.872,211.07,0.013,155.29,0.249,205.402,189.874,171.921,164.292,64.132,72.203
suborn,1067,4,2,7,WOULD,3,0.140,0,0.140,2.18,150.430,157.52,0,143.68,0.090,154.081,149.970,145.968,--undefined--,57.035,59.663
suborn,1067,4,2,8,THAT,3,0.140,0,0.140,3.71,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,62.487,76.354
suborn,1067,4,2,9,MEGAN,5,0.250,0,0.250,3.85,177.813,200.31,0.150,82.75,0.045,119.902,186.596,197.682,184.852,62.405,78.025
suborn,1067,4,2,10,AND,3,0.140,0,0.140,4.1,160.883,182.57,0.006,155.22,0.117,172.426,159.446,156.099,155.561,64.897,73.515
suborn,1067,4,2,11,LAUREN,5,0.720,0,0.720,4.24,210.837,324.18,0.348,136.51,0.640,158.197,268.808,242.998,142.962,65.411,78.085
suborn,1067,4,2,12,OR,2,0.110,0,0.110,4.96,164.772,168.68,0.060,158.18,0.110,--undefined--,167.860,167.473,160.953,62.048,68.833
suborn,1067,4,2,13,MORGAN,6,0.360,0,0.360,5.07,144.428,161.35,0.023,128.97,0.190,156.937,138.223,129.179,140.450,60.400,68.247
suborn,1067,4,2,14,HELP,4,0.300,0.080,0.380,5.56,92.972,128.80,0.080,75.57,0.170,--undefined--,98.513,76.381,--undefined--,52.630,67.601
suborn,1067,4,3,1,THAT,3,0.120,0,0.120,0.77,165.469,175.58,0.051,156.19,0.111,--undefined--,174.680,166.781,159.110,70.452,79.024
suborn,1067,4,3,2,MEGAN,5,0.300,0,0.300,0.89,195.906,256.04,0.300,80.03,0.047,123.672,192.440,219.431,242.150,66.828,78.918
suborn,1067,4,3,3,AND,3,0.210,0,0.210,1.19,245.797,268.56,0.073,190.08,0.210,260.370,267.102,250.618,205.098,64.989,71.532
suborn,1067,4,3,4,LAUREN,5,0.330,0.070,0.400,1.4,159.359,190.08,0,148.45,0.291,170.079,157.267,153.661,154.394,64.219,69.541
suborn,1067,4,3,5,OR,2,0.110,0,0.110,1.8,204.199,205.25,0.089,202.97,0.110,--undefined--,--undefined--,203.755,204.461,57.634,63.346
suborn,1067,4,3,6,DILLON,5,1.000,0,1.000,1.91,199.787,223.92,0.666,174.78,1.000,201.097,185.200,212.319,197.796,62.643,79.781
suborn,1067,4,3,7,WOULD,3,0.130,0,0.130,2.91,164.104,174.78,0,157.73,0.081,169.843,162.325,158.625,160.801,61.351,65.930
suborn,1067,4,3,8,THAT,3,0.170,0,0.170,4.48,160.807,170.64,0.041,157.38,0.080,170.511,160.388,158.757,--undefined--,66.584,76.521
suborn,1067,4,3,9,MORGAN,6,0.260,0,0.260,4.65,180.323,187.26,0.074,170.44,0.171,179.875,182.165,180.218,177.791,62.468,71.670
suborn,1067,4,3,10,AND,3,0.120,0,0.120,4.91,167.254,171.50,0,163.60,0.068,170.056,166.235,165.753,166.971,65.169,71.665
suborn,1067,4,3,11,LAUREN,5,0.390,0,0.390,5.03,168.475,170.69,0.049,162.77,0.261,169.103,168.968,166.941,--undefined--,59.130,68.855
suborn,1067,4,3,12,OR,2,0.090,0,0.090,5.42,165.733,166.59,0.081,163.91,0.090,--undefined--,--undefined--,--undefined--,165.733,61.660,66.116
suborn,1067,4,3,13,MORGAN,6,0.470,0,0.470,5.51,194.801,286.55,0.316,149.01,0.451,158.150,172.912,264.841,149.325,61.753,75.123
suborn,1067,4,3,14,HELP,4,0.200,0,0.200,6.12,83.725,83.73,0.091,83.73,0.091,--undefined--,83.725,--undefined--,--undefined--,56.379,69.924
suborn,1067,4,4,1,THAT,3,0.160,0,0.160,0.74,179.030,194.63,0.055,165.24,0.095,--undefined--,185.730,168.943,--undefined--,61.107,77.220
suborn,1067,4,4,2,DILLON,5,0.270,0,0.270,0.9,251.093,283.21,0.152,175.28,0.270,233.982,261.009,277.425,219.294,69.726,76.149
suborn,1067,4,4,7,WOULD,3,0.130,0,0.130,1.17,156.865,175.28,0,147.65,0.075,165.856,152.002,147.895,--undefined--,60.717,65.041
suborn,1067,4,4,8,THAT,3,0.140,0,0.140,2.76,154.350,167.73,0.045,146.16,0.095,--undefined--,160.774,147.906,--undefined--,59.762,73.203
suborn,1067,4,4,9,MEGAN,5,0.340,0,0.340,2.9,192.434,209.94,0.204,174.84,0.071,175.846,186.882,206.210,193.459,64.082,80.628
suborn,1067,4,4,10,AND,3,0.130,0,0.130,3.24,168.313,188.85,0,157.76,0.130,178.985,169.225,164.968,160.073,63.869,69.863
suborn,1067,4,4,11,LAUREN,5,0.460,0.070,0.530,3.37,180.064,223.61,0.199,155.09,0.031,161.854,208.667,178.491,161.605,64.636,72.218
suborn,1067,4,4,12,OR,2,0.260,0,0.260,3.9,226.497,255.65,0.244,195.03,0.066,197.200,209.912,230.097,250.771,65.759,72.975
suborn,1067,4,4,13,MORGAN,6,0.390,0,0.390,4.16,173.978,251.78,0,141.32,0.380,221.263,167.785,156.202,145.191,63.591,73.226
suborn,1067,4,4,14,HELP,4,0.270,0.050,0.320,4.7,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,51.711,67.573
suborn,1067,5,1,1,THAT,3,0.110,0,0.110,1.07,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,66.336,74.901
suborn,1067,5,1,2,MARION,6,0.620,0.070,0.690,1.18,188.122,245.25,0.261,152.94,0.439,185.435,225.087,170.259,158.792,66.870,79.198
suborn,1067,5,1,3,OR,2,0.100,0,0.100,1.87,201.892,212.76,0.062,193.47,0.100,--undefined--,--undefined--,208.474,197.146,64.010,71.470
suborn,1067,5,1,4,BENJAMIN,8,0.410,0,0.410,1.97,221.052,271.30,0.410,187.80,0.138,192.983,192.499,219.529,251.791,66.425,80.638
suborn,1067,5,1,5,AND,3,0.140,0,0.140,2.38,261.346,272.70,0.031,224.89,0.132,271.935,269.499,261.083,241.117,66.715,69.796
suborn,1067,5,1,6,JEREMY,6,0.370,0,0.370,2.52,184.556,209.15,0.062,157.96,0.332,205.148,195.626,186.223,163.912,67.620,73.213
suborn,1067,5,1,7,HAVE,3,0.140,0,0.140,2.89,153.103,166.78,0.007,140.28,0.068,161.903,148.214,149.087,154.956,59.761,68.714
suborn,1067,5,1,8,THAT,3,0.150,0,0.150,4.51,175.749,199.16,0.122,163.17,0.092,--undefined--,167.639,170.105,189.659,64.596,75.939
suborn,1067,5,1,9,MARION,6,0.610,0,0.610,4.66,196.057,258.22,0.215,157.09,0.390,192.834,247.079,159.347,164.690,67.355,79.113
suborn,1067,5,1,10,OR,1,0.050,0,0.050,5.27,176.784,177.30,0.042,175.62,0.050,--undefined--,--undefined--,177.300,176.762,67.660,70.382
suborn,1067,5,1,11,BENJAMIN,8,0.440,0,0.440,5.32,179.396,189.43,0.196,167.95,0.012,177.583,182.804,181.586,175.453,62.732,73.228
suborn,1067,5,1,12,AND,3,0.150,0,0.150,5.76,157.729,173.47,0,151.96,0.116,165.696,158.005,153.488,153.725,61.833,67.249
suborn,1067,5,1,13,LILLIAN,6,0.460,0,0.460,5.91,207.663,313.56,0.239,134.19,0.415,163.426,258.724,261.176,147.323,64.990,74.815
suborn,1067,5,1,14,GO,2,0.230,0.050,0.280,6.66,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,55.276,68.298
suborn,1067,5,2,1,THAT,3,0.110,0,0.110,1.25,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,64.330,72.777
suborn,1067,5,2,2,MARION,6,0.720,0.280,1.000,1.36,182.150,240.09,0.305,142.20,0.523,179.208,221.425,162.866,153.759,64.506,74.164
suborn,1067,5,2,3,OR,2,0.110,0,0.110,2.36,183.048,185.82,0.085,176.41,0.051,--undefined--,176.821,182.921,185.224,60.706,69.413
suborn,1067,5,2,4,JEREMY,6,0.470,0,0.470,2.47,235.127,259.08,0.383,183.83,0.0010,183.840,200.472,244.086,255.030,67.584,74.896
suborn,1067,5,2,5,AND,3,0.130,0,0.130,2.94,223.528,244.11,0,211.34,0.095,238.343,226.787,214.047,214.938,62.330,69.595
suborn,1067,5,2,6,LILLIAN,6,0.280,0,0.280,3.07,220.861,274.67,0.092,147.07,0.240,245.297,267.840,193.819,153.264,65.994,71.007
suborn,1067,5,2,7,HAVE,3,0.140,0,0.140,3.35,142.823,150.40,0.061,136.18,0.111,--undefined--,150.185,141.930,136.236,58.070,64.396
suborn,1067,5,2,8,THAT,3,0.090,0,0.090,5.21,161.821,167.33,0.051,155.47,0.090,--undefined--,--undefined--,165.296,158.494,64.682,74.982
suborn,1067,5,2,9,MARION,6,0.500,0.040,0.540,5.3,168.643,240.31,0.212,86.87,0.021,95.821,234.377,188.251,165.005,68.750,76.427
suborn,1067,5,2,10,OR,2,0.100,0,0.100,5.84,173.383,176.34,0.061,169.95,0.100,--undefined--,--undefined--,175.520,171.755,58.508,64.671
suborn,1067,5,2,11,BENJAMIN,8,0.610,0,0.610,5.94,221.307,311.07,0.341,139.16,0.610,166.874,227.181,296.806,159.087,60.977,79.759
suborn,1067,5,2,12,AND,3,0.130,0,0.130,6.55,141.336,147.40,0.071,138.16,0.011,138.832,141.833,147.291,--undefined--,57.520,67.097
suborn,1067,5,2,13,LILLIAN,6,0.350,0,0.350,6.68,148.671,153.01,0.075,141.83,0.148,151.064,147.190,149.645,--undefined--,59.782,67.834
suborn,1067,5,2,14,GO,2,0.240,0.100,0.340,7.29,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,56.991,67.259
suborn,1067,5,3,1,THAT,3,0.180,0,0.180,1.15,167.159,170.82,0.073,165.18,0.113,--undefined--,169.281,165.502,--undefined--,57.697,73.215
suborn,1067,5,3,2,JEREMY,6,0.590,0,0.590,1.33,183.677,222.24,0.232,155.00,0.416,187.421,211.286,169.288,165.525,65.364,74.292
suborn,1067,5,3,3,OR,2,0.160,0,0.160,1.92,139.689,184.86,0.147,90.38,0.118,--undefined--,95.027,98.464,162.454,57.617,68.734
suborn,1067,5,3,4,BENJAMIN,8,0.460,0,0.460,2.08,193.844,241.09,0.460,169.58,0.023,173.579,178.600,188.581,222.842,63.067,76.348
suborn,1067,5,3,5,AND,3,0.180,0,0.180,2.54,244.389,256.24,0.072,211.30,0.180,248.158,255.177,248.688,225.534,65.805,70.038
suborn,1067,5,3,6,LILLIAN,6,0.310,0,0.310,2.72,179.782,211.30,0,147.34,0.260,198.944,197.689,168.908,153.587,68.494,73.520
suborn,1067,5,3,7,HAVE,3,0.130,0,0.130,3.03,163.164,163.17,0.003,163.15,0,163.164,--undefined--,--undefined--,--undefined--,58.302,67.124
suborn,1067,5,3,8,THAT,3,0.150,0,0.150,4.73,155.343,162.88,0.073,79.97,0.150,--undefined--,162.841,158.098,134.640,64.570,72.936
suborn,1067,5,3,9,MARION,6,0.690,0.090,0.780,4.88,174.897,318.94,0.306,72.22,0.448,128.346,287.997,167.688,143.430,64.579,78.958
suborn,1067,5,3,10,OR,2,0.110,0,0.110,5.66,169.213,171.16,0.063,164.11,0.110,--undefined--,--undefined--,170.875,167.737,61.481,68.128
suborn,1067,5,3,11,BENJAMIN,8,0.400,0,0.400,5.77,148.617,164.11,0,136.99,0.400,159.870,152.409,--undefined--,143.517,59.949,75.334
suborn,1067,5,3,12,AND,3,0.110,0,0.110,6.17,135.402,137.34,0.025,130.12,0.061,136.928,135.452,133.524,--undefined--,56.391,63.114
suborn,1067,5,3,13,LILLIAN,6,0.360,0,0.360,6.28,138.778,154.52,0.063,129.19,0.299,151.601,143.947,134.311,130.642,61.471,68.635
suborn,1067,5,3,14,GO,2,0.210,0.070,0.280,6.9,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,52.695,68.437
suborn,1067,5,4,1,THAT,3,0.170,0,0.170,1.17,180.574,183.82,0.053,178.31,0.073,--undefined--,180.574,--undefined--,--undefined--,57.228,71.864
suborn,1067,5,4,2,JEREMY,6,0.340,0,0.340,1.34,164.474,174.23,0.053,158.44,0.210,172.309,165.160,163.127,161.748,68.694,74.518
suborn,1067,5,4,7,HAS,3,0.210,0,0.210,1.68,158.900,176.81,0.017,138.65,0.092,172.585,149.864,148.404,--undefined--,66.872,73.112
suborn,1067,5,4,8,THAT,3,0.190,0,0.190,3.65,150.999,153.84,0.068,146.89,0.083,--undefined--,150.999,--undefined--,--undefined--,58.246,70.690
suborn,1067,5,4,9,MARION,6,0.560,0.060,0.620,3.84,198.015,249.26,0.533,75.98,0.038,155.568,203.661,210.045,220.787,68.397,78.252
suborn,1067,5,4,10,OR,2,0.100,0,0.100,4.46,182.985,192.09,0.053,174.98,0.100,--undefined--,192.086,186.779,178.554,63.606,69.222
suborn,1067,5,4,11,BENJAMIN,8,0.390,0,0.390,4.56,184.691,222.24,0.387,167.78,0.013,170.640,172.495,184.424,210.418,60.148,76.168
suborn,1067,5,4,12,AND,3,0.180,0,0.180,4.95,219.671,238.03,0.180,214.51,0.081,218.832,215.633,219.045,225.173,63.018,69.952
suborn,1067,5,4,13,LILLIAN,6,0.280,0,0.280,5.13,224.163,281.55,0.081,158.14,0.241,260.941,271.538,186.456,161.556,65.459,68.537
suborn,1067,5,4,14,GO,2,0.220,0.050,0.270,5.65,88.611,90.20,0.093,87.02,0.083,--undefined--,88.611,--undefined--,--undefined--,56.855,70.273
suborn,1067,6,1,1,THAT,3,0.110,0,0.110,1.24,176.435,191.14,0.044,160.44,0.094,--undefined--,189.087,177.494,161.994,64.591,73.311
suborn,1067,6,1,2,MARION,6,0.400,0,0.400,1.35,212.752,264.81,0.400,181.22,0.108,184.393,186.040,210.906,250.170,65.831,73.168
suborn,1067,6,1,3,OR,1,0.050,0,0.050,1.75,268.438,270.75,0.039,264.81,0,266.036,268.088,269.833,269.797,68.111,69.250
suborn,1067,6,1,4,BENJAMIN,8,0.480,0,0.480,1.8,181.380,268.18,0,162.05,0.322,221.807,177.809,167.063,171.908,62.368,74.738
suborn,1067,6,1,5,AND,3,0.210,0,0.210,2.28,192.930,196.69,0.154,186.20,0.194,--undefined--,--undefined--,193.148,192.672,59.177,64.688
suborn,1067,6,1,6,JEREMY,6,0.420,0,0.420,2.49,197.456,231.88,0.196,157.53,0.380,204.671,223.286,204.356,163.609,65.756,74.790
suborn,1067,6,1,7,HAVE,3,0.160,0,0.160,2.91,157.274,160.92,0.035,147.99,0.064,159.409,154.304,--undefined--,--undefined--,58.769,67.195
suborn,1067,6,1,8,THAT,3,0.110,0,0.110,4.82,169.017,175.66,0.044,158.38,0.084,--undefined--,175.102,167.824,158.456,66.929,75.604
suborn,1067,6,1,9,MARION,6,0.390,0,0.390,4.93,193.511,206.78,0.208,94.87,0.074,138.587,195.055,202.083,193.956,67.972,76.515
suborn,1067,6,1,10,OR,1,0.060,0,0.060,5.32,181.312,188.70,0,176.34,0.060,185.384,181.626,180.028,178.210,65.183,66.942
suborn,1067,6,1,11,BENJAMIN,8,0.460,0,0.460,5.38,190.876,333.32,0.454,167.06,0.414,183.732,191.306,179.175,204.914,62.784,76.236
suborn,1067,6,1,12,AND,3,0.250,0,0.250,5.84,164.702,172.57,0.054,158.01,0.204,172.318,167.569,162.179,158.762,57.184,64.324
suborn,1067,6,1,13,LILLIAN,6,0.400,0,0.400,6.09,250.076,343.52,0.222,147.77,0.364,205.616,287.225,316.343,169.443,66.407,73.558
suborn,1067,6,1,14,GO,2,0.070,0,0.070,6.91,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,41.280,55.090
suborn,1067,6,2,1,THAT,3,0.130,0,0.130,1.85,181.804,197.65,0.040,173.09,0.110,--undefined--,191.745,177.178,173.365,68.896,79.522
suborn,1067,6,2,2,MARION,6,0.450,0,0.450,1.98,214.561,283.86,0.450,174.48,0.194,226.523,176.411,201.217,259.943,67.929,74.594
suborn,1067,6,2,3,OR,1,0.090,0,0.090,2.43,293.781,299.27,0.069,283.86,0,287.607,292.781,297.656,297.078,70.442,71.517
suborn,1067,6,2,4,JEREMY,6,0.500,0,0.500,2.52,169.619,291.41,0,157.35,0.460,230.932,168.820,161.281,158.469,66.510,74.510
suborn,1067,6,2,5,AND,3,0.260,0,0.260,3.02,181.826,186.28,0.174,171.16,0.240,--undefined--,179.889,185.501,178.792,59.108,67.702
suborn,1067,6,2,6,LILLIAN,6,0.310,0,0.310,3.28,213.712,252.66,0.103,158.36,0.280,223.903,246.760,228.821,160.606,70.998,75.483
suborn,1067,6,2,7,HAVE,3,0.140,0,0.140,3.59,155.447,163.91,0.015,148.20,0.130,163.505,156.991,151.762,148.548,61.199,65.984
suborn,1067,6,2,8,THAT,3,0.120,0,0.120,5.3,157.330,167.81,0.050,146.44,0.095,--undefined--,167.026,157.411,147.488,63.714,73.668
suborn,1067,6,2,9,MARION,6,0.430,0,0.430,5.42,174.005,193.99,0.278,71.04,0.055,130.400,176.084,192.055,183.279,66.829,74.394
suborn,1067,6,2,10,OR,1,0.080,0,0.080,5.85,160.347,166.70,0,151.73,0.080,164.935,162.335,159.312,154.807,63.537,64.446
suborn,1067,6,2,11,BENJAMIN,8,0.680,0.010,0.690,5.93,189.465,278.04,0.256,125.82,0.521,187.172,256.000,147.223,126.014,62.498,81.987
suborn,1067,6,2,12,AND,3,0.210,0,0.210,6.62,164.732,171.82,0.094,151.50,0.180,163.017,168.762,165.400,156.231,58.924,64.798
suborn,1067,6,2,13,LILLIAN,6,0.330,0,0.330,6.83,167.692,189.71,0.111,135.49,0.310,178.188,186.662,162.420,140.460,68.536,75.107
suborn,1067,6,2,14,GO,2,0.160,0.080,0.240,7.42,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,54.531,62.941
suborn,1067,6,3,1,THAT,3,0.180,0,0.180,1.11,163.781,175.39,0.044,156.65,0.084,175.342,162.256,--undefined--,--undefined--,57.650,76.578
suborn,1067,6,3,2,JEREMY,6,0.450,0,0.450,1.29,271.320,320.01,0.450,208.85,0.104,208.927,227.450,282.109,311.792,70.357,75.263
suborn,1067,6,3,3,OR,1,0.060,0,0.060,1.74,319.671,322.31,0.023,303.21,0.060,320.935,322.054,320.881,314.814,70.673,72.514
suborn,1067,6,3,4,BENJAMIN,8,0.480,0,0.480,1.8,180.222,303.21,0,166.61,0.170,219.830,171.351,173.399,169.850,62.656,75.809
suborn,1067,6,3,5,AND,3,0.220,0,0.220,2.28,190.696,204.24,0.112,171.51,0.212,--undefined--,203.601,196.989,179.517,58.742,66.146
suborn,1067,6,3,6,LILLIAN,6,0.290,0,0.290,2.5,165.659,177.97,0.010,160.83,0.240,173.918,164.057,162.012,162.648,68.401,73.430
suborn,1067,6,3,7,HAVE,3,0.150,0,0.150,2.79,148.244,165.07,0.001,129.76,0.079,160.049,146.734,136.945,--undefined--,60.194,69.586
suborn,1067,6,3,8,THAT,3,0.190,0,0.190,4.66,152.682,162.31,0.064,145.30,0.124,--undefined--,157.550,147.579,--undefined--,59.820,75.571
suborn,1067,6,3,9,MARION,6,0.870,0,0.870,4.85,217.925,335.12,0.337,154.33,0.612,188.235,302.179,157.895,165.577,65.683,82.141
suborn,1067,6,3,10,OR,1,0.060,0,0.060,5.72,177.795,182.93,0.004,167.64,0.060,182.649,180.441,176.514,171.575,66.603,67.771
suborn,1067,6,3,11,BENJAMIN,8,0.430,0,0.430,5.78,156.839,170.83,0.104,143.54,0.388,160.386,161.419,155.903,149.057,63.814,74.178
suborn,1067,6,3,12,AND,3,0.180,0,0.180,6.21,146.698,148.75,0.099,145.11,0.035,145.963,146.618,147.636,--undefined--,60.411,71.642
suborn,1067,6,3,13,LILLIAN,6,0.470,0,0.470,6.39,158.406,179.20,0.107,146.77,0.258,176.556,165.167,148.365,152.677,63.335,68.253
suborn,1067,6,3,14,GO,2,0.240,0.070,0.310,7.13,140.244,153.72,0.004,134.33,0.203,153.592,142.343,137.638,139.190,59.834,65.724
suborn,1067,6,4,1,THAT,3,0.100,0,0.100,1.19,207.422,214.72,0.040,200.67,0.064,--undefined--,213.531,203.923,202.467,66.927,73.227
suborn,1067,6,4,2,JEREMY,6,0.400,0,0.400,1.29,193.644,214.65,0.203,162.10,0.385,--undefined--,206.280,204.627,170.704,66.620,77.698
suborn,1067,6,4,7,HAS,3,0.180,0,0.180,1.69,147.618,170.79,0.0010,93.86,0.080,165.218,133.158,94.430,--undefined--,66.039,72.946
suborn,1067,6,4,8,THAT,3,0.120,0,0.120,3.36,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,61.862,74.884
suborn,1067,6,4,9,MARION,6,0.420,0,0.420,3.48,190.069,221.14,0.251,89.19,0.094,92.626,189.907,217.596,199.479,67.703,79.133
suborn,1067,6,4,10,OR,1,0.050,0,0.050,3.9,165.615,174.73,0,162.76,0.045,170.180,165.667,163.717,162.894,64.834,66.235
suborn,1067,6,4,11,BENJAMIN,8,0.600,0.110,0.710,3.95,212.487,342.36,0.208,142.91,0.491,208.985,309.875,159.367,144.072,63.903,81.203
suborn,1067,6,4,12,AND,3,0.320,0,0.320,4.66,297.178,323.55,0.194,198.36,0.320,--undefined--,292.883,313.117,262.495,65.133,74.746
suborn,1067,6,4,13,LILLIAN,6,0.270,0,0.270,4.98,157.724,198.36,0.0004,143.15,0.182,179.888,155.834,145.048,145.764,66.040,72.184
suborn,1067,6,4,14,GO,2,0.260,0.040,0.300,5.49,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,58.193,69.058
suborn,1067,7,1,1,THAT,3,0.120,0,0.120,0.96,198.278,258.98,0,173.80,0.105,235.709,205.490,181.962,174.202,74.201,81.519
suborn,1067,7,1,2,MARJORIE,6,0.700,0.100,0.800,1.08,182.110,266.52,0.255,89.62,0.060,169.369,255.238,159.401,159.981,65.743,77.565
suborn,1067,7,1,3,AND,3,0.220,0,0.220,1.88,183.685,185.64,0.152,174.88,0.085,--undefined--,180.678,184.892,184.132,59.520,65.591
suborn,1067,7,1,4,LOGAN,5,0.260,0,0.260,2.1,229.522,280.36,0.260,177.08,0.018,184.129,211.802,245.521,276.636,69.077,73.975
suborn,1067,7,1,5,OR,1,0.070,0,0.070,2.36,278.382,281.01,0.011,268.05,0.070,280.775,279.666,278.258,274.830,68.548,70.261
suborn,1067,7,1,6,SALLY,4,0.350,0,0.350,2.43,265.193,293.93,0.268,221.10,0.350,263.809,248.868,270.401,268.581,69.933,75.605
suborn,1067,7,1,7,WERE,2,0.110,0,0.110,2.78,173.429,221.10,0,150.87,0.110,217.679,--undefined--,--undefined--,152.121,54.944,61.611
suborn,1067,7,1,8,THAT,3,0.120,0,0.120,5.61,162.790,169.97,0.065,158.56,0.115,--undefined--,169.971,165.636,159.859,63.210,74.370
suborn,1067,7,1,9,MARJORIE,6,0.620,0,0.620,5.73,174.174,187.81,0.204,90.32,0.065,158.677,185.394,179.551,170.710,65.121,74.830
suborn,1067,7,1,10,AND,3,0.540,0,0.540,6.35,169.371,186.33,0.540,161.28,0.349,--undefined--,172.392,166.596,186.329,54.828,68.264
suborn,1067,7,1,11,LOGAN,5,0.340,0,0.340,6.89,247.578,366.22,0.150,177.36,0.175,209.955,292.013,258.525,234.461,67.457,76.108
suborn,1067,7,1,12,OR,1,0.070,0,0.070,7.23,164.809,179.14,0,153.00,0.070,175.057,167.541,161.285,155.353,63.547,66.043
suborn,1067,7,1,13,MOLLY,4,0.240,0,0.240,7.3,147.090,155.97,0.024,139.78,0.224,154.304,150.034,143.621,140.402,61.037,65.604
suborn,1067,7,1,14,NOMINATED,9,0.480,0.010,0.490,7.72,146.693,173.69,0.285,91.43,0.035,91.689,163.423,158.794,144.681,62.194,70.823
suborn,1067,7,2,1,THAT,3,0.170,0,0.170,0.66,181.809,188.45,0.106,175.86,0.042,175.867,179.047,186.193,178.004,67.705,83.240
suborn,1067,7,2,2,MARJORIE,6,0.610,0,0.610,0.83,215.522,319.79,0.582,195.33,0.420,235.048,202.759,198.425,228.170,68.812,79.777
suborn,1067,7,2,3,AND,3,0.170,0,0.170,1.44,195.918,197.61,0.116,194.25,0.092,--undefined--,195.641,195.986,196.166,65.048,72.438
suborn,1067,7,2,4,SALLY,4,0.340,0,0.340,1.61,168.413,195.39,0.340,159.72,0.165,--undefined--,162.482,162.340,177.489,72.784,77.156
suborn,1067,7,2,5,OR,1,0.060,0,0.060,1.95,204.214,208.02,0.044,195.39,0,198.600,204.021,207.234,207.001,71.876,73.863
suborn,1067,7,2,6,MOLLY,4,0.290,0,0.290,2.01,173.379,208.71,0.015,152.78,0.238,202.618,175.640,161.227,154.030,69.900,75.975
suborn,1067,7,2,7,WERE,2,0.110,0,0.110,2.3,157.248,163.41,0.092,147.40,0.024,150.958,153.121,161.917,162.997,60.570,63.957
suborn,1067,7,2,8,THAT,3,0.100,0,0.100,4.86,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,64.914,74.860
suborn,1067,7,2,9,MARJORIE,6,0.550,0,0.550,4.96,163.742,185.66,0.237,84.99,0.048,123.492,182.101,176.223,170.247,67.350,77.426
suborn,1067,7,2,10,AND,3,0.310,0,0.310,5.51,161.241,175.36,0.310,146.23,0.259,174.264,170.353,160.190,153.089,61.361,70.312
suborn,1067,7,2,11,LOGAN,5,0.300,0,0.300,5.82,224.179,279.61,0.159,158.45,0.300,189.591,249.588,261.379,162.038,69.591,78.182
suborn,1067,7,2,12,OR,1,0.090,0,0.090,6.12,143.330,158.45,0,137.44,0.083,152.314,143.407,139.732,137.866,65.936,68.462
suborn,1067,7,2,13,MOLLY,4,0.290,0,0.290,6.21,140.387,157.23,0.197,131.99,0.142,137.445,135.543,144.403,155.017,63.966,72.467
suborn,1067,7,2,14,NOMINATED,9,0.560,0,0.560,6.61,139.510,163.61,0.020,75.86,0.442,155.643,140.617,127.731,75.931,58.091,69.522
suborn,1067,7,3,1,THAT,3,0.170,0,0.170,0.81,162.992,165.14,0.083,160.45,0.103,--undefined--,165.112,162.405,--undefined--,59.240,76.659
